fdc_id,food_name,protein,fat,carbohydrates,calories,food_category,serving_size
320511,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
320517,"TOMATOES, GRAPE",,0.69,,,Vegetables and Vegetable Products,
320518,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
320519,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
320520,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
320521,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
320522,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
320523,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
320524,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
320525,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
320526,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
320527,"TOMATOES, GRAPE",,,,,Vegetables and Vegetable Products,
321358,"Hummus, commercial",7.35,17.1,14.9,229.0,Legumes and Legume Products,33.9
321359,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",3.35,1.9,4.91,50.0,Dairy and Egg Products,227.0
321359,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",3.35,1.9,4.91,50.0,Dairy and Egg Products,30.5
321359,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",3.35,1.9,4.91,50.0,Dairy and Egg Products,976.0
321360,"Tomatoes, grape, raw",0.83,0.63,5.51,113.0,Vegetables and Vegetable Products,49.7
321360,"Tomatoes, grape, raw",0.83,0.63,5.51,113.0,Vegetables and Vegetable Products,152.0
321363,Salt; iodized,,,,,Spices and Herbs,
321364,Salt; iodized,,,,,Spices and Herbs,
321365,Salt; iodized,,,,,Spices and Herbs,
321366,"Salt, Not Iodized",,,,,Spices and Herbs,
321369,Salt; iodized,,,,,Spices and Herbs,
321370,Salt; iodized,,,,,Spices and Herbs,
321371,Salt; iodized,,,,,Spices and Herbs,
321372,"Salt, Iodized",,,,,Spices and Herbs,
321375,Salt; iodized,,,,,Spices and Herbs,
321376,Salt; iodized,,,,,Spices and Herbs,
321377,Salt; iodized,,,,,Spices and Herbs,
321378,"Salt, Iodized",,,,,Spices and Herbs,
321381,Salt; iodized,,,,,Spices and Herbs,
321382,Salt; iodized,,,,,Spices and Herbs,
321383,Salt; iodized,,,,,Spices and Herbs,
321386,Salt; iodized,,,,,Spices and Herbs,
321387,Salt; iodized,,,,,Spices and Herbs,
321388,Salt; iodized,,,,,Spices and Herbs,
321391,Salt; iodized,,,,,Spices and Herbs,
321392,Salt; iodized,,,,,Spices and Herbs,
321393,Salt; iodized,,,,,Spices and Herbs,
321396,Salt; iodized,,,,,Spices and Herbs,
321397,Salt; iodized,,,,,Spices and Herbs,
321398,Salt; iodized,,,,,Spices and Herbs,
321399,"Salt, Iodized",,,,,Spices and Herbs,
321402,Salt; iodized,,,,,Spices and Herbs,
321403,Salt; iodized,,,,,Spices and Herbs,
321404,Salt; iodized,,,,,Spices and Herbs,
321405,"Salt, Iodized",,,,,Spices and Herbs,
321408,Salt; iodized,,,,,Spices and Herbs,
321409,Salt; iodized,,,,,Spices and Herbs,
321410,Salt; iodized,,,,,Spices and Herbs,
321411,"Salt, Iodized",,,,,Spices and Herbs,
321414,Salt; iodized,,,,,Spices and Herbs,
321415,Salt; iodized,,,,,Spices and Herbs,
321416,Salt; iodized,,,,,Spices and Herbs,
321419,Salt; iodized,,,,,Spices and Herbs,
321420,Salt; iodized,,,,,Spices and Herbs,
321421,Salt; iodized,,,,,Spices and Herbs,
321422,"Salt, Not Iodized",,,,,Spices and Herbs,
321425,Salt; iodized,,,,,Spices and Herbs,
321426,Salt; iodized,,,,,Spices and Herbs,
321427,Salt; iodized,,,,,Spices and Herbs,
321428,"Salt, Iodized",,,,,Spices and Herbs,
321431,Salt; iodized,,,,,Spices and Herbs,
321432,Salt; iodized,,,,,Spices and Herbs,
321433,Salt; iodized,,,,,Spices and Herbs,
321434,"Salt, Iodized",,,,,Spices and Herbs,
321437,Salt; iodized,,,,,Spices and Herbs,
321438,Salt; iodized,,,,,Spices and Herbs,
321439,Salt; iodized,,,,,Spices and Herbs,
321440,"Salt, Not Iodized",,,,,Spices and Herbs,
321443,Salt; iodized,,,,,Spices and Herbs,
321444,Salt; iodized,,,,,Spices and Herbs,
321445,Salt; iodized,,,,,Spices and Herbs,
321448,Salt; iodized,,,,,Spices and Herbs,
321449,Salt; iodized,,,,,Spices and Herbs,
321450,Salt; iodized,,,,,Spices and Herbs,
321451,"Salt, Iodized",,,,,Spices and Herbs,
321454,Salt; iodized,,,,,Spices and Herbs,
321455,Salt; iodized,,,,,Spices and Herbs,
321456,Salt; iodized,,,,,Spices and Herbs,
321457,"Salt, Not Iodized",,,,,Spices and Herbs,
321460,Salt; iodized,,,,,Spices and Herbs,
321461,Salt; iodized,,,,,Spices and Herbs,
321462,Salt; iodized,,,,,Spices and Herbs,
321463,"Salt, Iodized",,,,,Spices and Herbs,
321466,Salt; iodized,,,,,Spices and Herbs,
321467,Salt; iodized,,,,,Spices and Herbs,
321468,Salt; iodized,,,,,Spices and Herbs,
321469,Salt; iodized,,,,,Spices and Herbs,
321470,"Salt, Iodized",,,,,Spices and Herbs,
321471,"Salt, Iodized",,,,,Spices and Herbs,
321472,"Salt, Iodized",,,,,Spices and Herbs,
321473,"Salt, iodized - NFY121S6F",,,,,Spices and Herbs,
321474,"Salt, iodized - NFY121S6G",,,,,Spices and Herbs,
321477,Salt; iodized,,,,,Spices and Herbs,
321478,Salt; iodized,,,,,Spices and Herbs,
321479,Salt; iodized,,,,,Spices and Herbs,
321480,"Salt, Iodized",,,,,Spices and Herbs,
321483,Salt; iodized,,,,,Spices and Herbs,
321484,Salt; iodized,,,,,Spices and Herbs,
321485,Salt; iodized,,,,,Spices and Herbs,
321486,"Salt, Iodized",,,,,Spices and Herbs,
321489,Salt; iodized,,,,,Spices and Herbs,
321490,Salt; iodized,,,,,Spices and Herbs,
321491,Salt; iodized,,,,,Spices and Herbs,
321492,"Salt, Not Iodized",,,,,Spices and Herbs,
321495,Salt; iodized,,,,,Spices and Herbs,
321496,Salt; iodized,,,,,Spices and Herbs,
321497,Salt; iodized,,,,,Spices and Herbs,
321498,"Salt, Iodized",,,,,Spices and Herbs,
321501,Salt; iodized,,,,,Spices and Herbs,
321502,Salt; iodized,,,,,Spices and Herbs,
321503,Salt; iodized,,,,,Spices and Herbs,
321504,"Salt, Iodized",,,,,Spices and Herbs,
321505,"Salt, table, iodized",,,,,Spices and Herbs,6.1
321510,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321511,"Beans, snap, canned, drained - NFY1211Z9",,0.43,,,Vegetables and Vegetable Products,
321519,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321520,"Beans, snap, canned, drained - NFY1211ZM",,0.38,,,Vegetables and Vegetable Products,
321525,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321526,"Beans, snap, canned, drained - NFY1211Z2",,0.43,,,Vegetables and Vegetable Products,
321527,"Beans, snap, canned, drained - NFY1211Z3",,,,,Vegetables and Vegetable Products,
321535,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321536,"Beans, snap, canned, drained - NFY1211YP",,0.3,,,Vegetables and Vegetable Products,
321537,"Beans, snap, canned, drained - NFY1211YQ",,,,,Vegetables and Vegetable Products,
321545,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321546,"Beans, snap, canned, drained - NFY1211YW",,0.43,,,Vegetables and Vegetable Products,
321554,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321555,"Beans, snap, canned, drained - NFY1211ZF",,0.38,,,Vegetables and Vegetable Products,
321556,"Beans, snap, canned, drained - NFY1211ZG",,,,,Vegetables and Vegetable Products,
321564,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321565,"Beans, snap, canned, drained - NFY1211ZZ",,0.35,,,Vegetables and Vegetable Products,
321570,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321571,"Beans, snap, canned, drained - NFY12120I",,0.38,,,Vegetables and Vegetable Products,
321572,"Beans, snap, canned, drained - NFY12120J",,,,,Vegetables and Vegetable Products,
321580,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321581,"Beans, snap, canned, drained - NFY12120C",,0.47,,,Vegetables and Vegetable Products,
321589,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321590,"Beans, snap, canned, drained - NFY12120P",,0.41,,,Vegetables and Vegetable Products,
321598,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321599,"Beans, snap, canned, drained - NFY121205",,0.39,,,Vegetables and Vegetable Products,
321600,"Beans, snap, canned, drained - NFY121206",,,,,Vegetables and Vegetable Products,
321608,Beans snap canned drained,,,,,Vegetables and Vegetable Products,
321609,"Beans, snap, canned, drained - NFY1211ZS",,0.37,,,Vegetables and Vegetable Products,
321610,"Beans, snap, canned, drained - NFY1211ZT",,,,,Vegetables and Vegetable Products,
321611,"Beans, snap, green, canned, regular pack, drained solids",1.04,0.39,4.11,86.0,Vegetables and Vegetable Products,129.0
321616,"Moisture, Broccoli, raw (IN1,NY1) - NFY0904J7",,,,,Vegetables and Vegetable Products,
321617,"Vitamin C, Broccoli, raw (IN1,NY1) - NFY0904J9",,,,,Vegetables and Vegetable Products,
321619,"Moisture, Broccoli, cooked (IN1,NY1) - NFY0904KJ",,,,,Vegetables and Vegetable Products,
321620,"Vitamin C, Broccoli, cooked (IN1,NY1) - NFY0904KK",,,,,Vegetables and Vegetable Products,
321626,"Moisture, Broccoli, raw (CA2,NC1) - NFY0904JN",,,,,Vegetables and Vegetable Products,
321627,"Vitamin C, Broccoli, raw (CA2,NC1) - NFY0904JO",,,,,Vegetables and Vegetable Products,
321629,"Moisture, Broccoli, cooked (CA2,NC1) - NFY0904KZ",,,,,Vegetables and Vegetable Products,
321630,"Vitamin C, Broccoli, cooked (CA2,NC1) - NFY0904L0",,,,,Vegetables and Vegetable Products,
321636,"Moisture, Broccoli, raw (AL1,CA1) - NFY0904JF",,,,,Vegetables and Vegetable Products,
321637,"Vitamin C, Broccoli, raw (AL1,CA1) - NFY0904JG",,,,,Vegetables and Vegetable Products,
321639,"Moisture, Broccoli, cooked (AL1,CA1) - NFY0904KR",,,,,Vegetables and Vegetable Products,
321640,"Vitamin C, Broccoli, cooked (AL1,CA1) - NFY0904KS",,,,,Vegetables and Vegetable Products,
321646,"Moisture, Broccoli, raw (CO2,CT1) - NFY0904JV",,,,,Vegetables and Vegetable Products,
321647,"Vitamin C, Broccoli, raw (CO2,CT1) - NFY0904JW",,,,,Vegetables and Vegetable Products,
321649,"Moisture, Broccoli, cooked (CO2,CT1) - NFY0904L7",,,,,Vegetables and Vegetable Products,
321650,"Vitamin C, Broccoli, cooked (CO2,CT1) - NFY0904L8",,,,,Vegetables and Vegetable Products,
321658,"Broccoli, Raw, Region 1, n/a, Yes, Carotenoids - NFY010AGR",,,,,Vegetables and Vegetable Products,
321659,"Broccoli, Region 1, n/a, Yes, Vitamin E - NFY010488",,,,,Vegetables and Vegetable Products,
321660,"Broccoli, Region 1, n/a, Yes, Proximates - NFY01047M",,0.38,,,Vegetables and Vegetable Products,
321661,"Broccoli, Region 1, n/a, Yes, Minerals - NFY01047O",,,,,Vegetables and Vegetable Products,
321662,"Broccoli, Region 1, n/a, Yes, Sugar - NFY01047P",,,,,Vegetables and Vegetable Products,
321663,"Broccoli, Region 1, n/a, Yes, Fiber - NFY01047T",,,,,Vegetables and Vegetable Products,
321664,"Broccoli, Region 1, n/a, Yes, Vitamin C - NFY01047U",,,,,Vegetables and Vegetable Products,
321665,"Broccoli, Region 1, n/a, Yes, Thiamin - NFY01047V",,,,,Vegetables and Vegetable Products,
321666,"Broccoli, Region 1, n/a, Yes, Riboflavin - NFY01047W",,,,,Vegetables and Vegetable Products,
321667,"Broccoli, Region 1, n/a, Yes, Niacin - NFY010481",,,,,Vegetables and Vegetable Products,
321668,"Broccoli, Region 1, n/a, Yes, Pantothenic Acid - NFY010482",,,,,Vegetables and Vegetable Products,
321669,"Broccoli, Region 1, n/a, Yes, Vitamin B6 - NFY010483",,,,,Vegetables and Vegetable Products,
321670,"Broccoli, Region 1, n/a, Yes, Folate - NFY010484",,,,,Vegetables and Vegetable Products,
321671,"Broccoli, Region 1, n/a, Yes, Vitamin K - NFY01048A",,,,,Vegetables and Vegetable Products,
321672,"Broccoli, Region 1, n/a, Yes, Selenium - NFY01048B",,,,,Vegetables and Vegetable Products,
321673,"Broccoli, Region 1, n/a, Yes, Proximates - NFY01048F",,0.41,,,Vegetables and Vegetable Products,
321680,"Broccoli, Raw, Pass 2, Region 1, n/a, Yes, Carotenoids - NFY010GLR",,,,,Vegetables and Vegetable Products,
321681,"Broccoli, Pass 2, Region 1, n/a, Yes, Vitamin K - NFY010CV2",,,,,Vegetables and Vegetable Products,
321682,"Broccoli, Pass 2, Region 1, n/a, Yes, Proximates - NFY010CUE",,0.37,,,Vegetables and Vegetable Products,
321683,"Broccoli, Pass 2, Region 1, n/a, Yes, Minerals - NFY010CUG",,,,,Vegetables and Vegetable Products,
321684,"Broccoli, Pass 2, Region 1, n/a, Yes, Sugar - NFY010CUH",,,,,Vegetables and Vegetable Products,
321686,"Broccoli, Pass 2, Region 1, n/a, Yes, Thiamin - NFY010CUM",,,,,Vegetables and Vegetable Products,
321687,"Broccoli, Pass 2, Region 1, n/a, Yes, Riboflavin - NFY010CUN",,,,,Vegetables and Vegetable Products,
321688,"Broccoli, Pass 2, Region 1, n/a, Yes, Niacin - NFY010CUO",,,,,Vegetables and Vegetable Products,
321689,"Broccoli, Pass 2, Region 1, n/a, Yes, Pantothenic Acid - NFY010CUT",,,,,Vegetables and Vegetable Products,
321690,"Broccoli, Pass 2, Region 1, n/a, Yes, Vitamin B6 - NFY010CUU",,,,,Vegetables and Vegetable Products,
321691,"Broccoli, Pass 2, Region 1, n/a, Yes, Folate - NFY010CUV",,,,,Vegetables and Vegetable Products,
321692,"Broccoli, Pass 2, Region 1, n/a, Yes, Amino Acids - NFY010CUW",,,,,Vegetables and Vegetable Products,
321700,"Broccoli, Raw, Region 3, n/a, Yes, Carotenoids - NFY010AH9",,,,,Vegetables and Vegetable Products,
321701,"Broccoli, Region 3, n/a, Yes, Vitamin E - NFY0104BI",,,,,Vegetables and Vegetable Products,
321702,"Broccoli, Region 3, n/a, Yes, Amino Acids - NFY0104BG",,,,,Vegetables and Vegetable Products,
321703,"Broccoli, Region 3, n/a, Yes, Fatty Acids - NFY0104BH",,,,,Vegetables and Vegetable Products,
321704,"Broccoli, Region 3, n/a, Yes, Vitamin K - NFY0104BN",,,,,Vegetables and Vegetable Products,
321705,"Broccoli, Region 3, n/a, Yes, Selenium - NFY0104BO",,,,,Vegetables and Vegetable Products,
321706,"Broccoli, Region 3, n/a, Yes, Proximates - NFY0104BP",,0.36,,,Vegetables and Vegetable Products,
321707,"Broccoli, Region 3, n/a, Yes, Vitamin B6 - NFY0104BB",,,,,Vegetables and Vegetable Products,
321708,"Broccoli, Region 3, n/a, Yes, Folate - NFY0104BC",,,,,Vegetables and Vegetable Products,
321709,"Broccoli, Region 3, n/a, Yes, Proximates - NFY0104AU",,0.22,,,Vegetables and Vegetable Products,
321710,"Broccoli, Region 3, n/a, Yes, Minerals - NFY0104AW",,,,,Vegetables and Vegetable Products,
321711,"Broccoli, Region 3, n/a, Yes, Sugar - NFY0104AX",,,,,Vegetables and Vegetable Products,
321712,"Broccoli, Region 3, n/a, Yes, Fiber - NFY0104B1",,,,,Vegetables and Vegetable Products,
321714,"Broccoli, Region 3, n/a, Yes, Thiamin - NFY0104B3",,,,,Vegetables and Vegetable Products,
321715,"Broccoli, Region 3, n/a, Yes, Riboflavin - NFY0104B4",,,,,Vegetables and Vegetable Products,
321716,"Broccoli, Region 3, n/a, Yes, Niacin - NFY0104B9",,,,,Vegetables and Vegetable Products,
321717,"Broccoli, Region 3, n/a, Yes, Pantothenic Acid - NFY0104BA",,,,,Vegetables and Vegetable Products,
321729,"Broccoli, Raw, Region 4, n/a, Yes, Carotenoids - NFY010AHI",,,,,Vegetables and Vegetable Products,
321730,"Broccoli, Region 4, n/a, Yes, Vitamin E - NFY0104CK",,,,,Vegetables and Vegetable Products,
321731,"Broccoli, Region 4, n/a, Yes, Proximates - NFY0104BX",,0.3,,,Vegetables and Vegetable Products,
321732,"Broccoli, Region 4, n/a, Yes, Minerals - NFY0104BZ",,,,,Vegetables and Vegetable Products,
321733,"Broccoli, Region 4, n/a, Yes, Sugar - NFY0104C0",,,,,Vegetables and Vegetable Products,
321734,"Broccoli, Region 4, n/a, Yes, Starch - NFY0104C4",,,,,Vegetables and Vegetable Products,
321735,"Broccoli, Region 4, n/a, Yes, Fiber - NFY0104C5",,,,,Vegetables and Vegetable Products,
321737,"Broccoli, Region 4, n/a, Yes, Thiamin - NFY0104C7",,,,,Vegetables and Vegetable Products,
321738,"Broccoli, Region 4, n/a, Yes, Riboflavin - NFY0104CC",,,,,Vegetables and Vegetable Products,
321739,"Broccoli, Region 4, n/a, Yes, Niacin - NFY0104CD",,,,,Vegetables and Vegetable Products,
321740,"Broccoli, Region 4, n/a, Yes, Pantothenic Acid - NFY0104CE",,,,,Vegetables and Vegetable Products,
321741,"Broccoli, Region 4, n/a, Yes, Vitamin B6 - NFY0104CF",,,,,Vegetables and Vegetable Products,
321742,"Broccoli, Region 4, n/a, Yes, Folate - NFY0104CJ",,,,,Vegetables and Vegetable Products,
321743,"Broccoli, Region 4, n/a, Yes, Vitamin K - NFY0104CM",,,,,Vegetables and Vegetable Products,
321744,"Broccoli, Region 4, n/a, Yes, Selenium - NFY0104CQ",,,,,Vegetables and Vegetable Products,
321745,"Broccoli, Region 4, n/a, Yes, Proximates - NFY0104CS",,0.42,,,Vegetables and Vegetable Products,
321747,"Broccoli, Cooked, Region 4, n/a, Yes, Proximates - NFY0104CY",,0.52,,,Vegetables and Vegetable Products,
321748,"Broccoli, Cooked, Region 4, n/a, Yes, Proximates - NFY0104DY",,0.47,,,Vegetables and Vegetable Products,
321749,"Broccoli, Cooked, Region 4, n/a, Yes, Minerals - NFY0104D0",,,,,Vegetables and Vegetable Products,
321750,"Broccoli, Cooked, Region 4, n/a, Yes, Sugar - NFY0104D1",,,,,Vegetables and Vegetable Products,
321751,"Broccoli, Cooked, Region 4, n/a, Yes, Starch - NFY0104D5",,,,,Vegetables and Vegetable Products,
321752,"Broccoli, Cooked, Region 4, n/a, Yes, Fiber - NFY0104D6",,,,,Vegetables and Vegetable Products,
321753,"Broccoli, Cooked, Region 4, n/a, Yes, Vitamin C - NFY0104D7",,,,,Vegetables and Vegetable Products,
321754,"Broccoli, Cooked, Region 4, n/a, Yes, Thiamin - NFY0104D8",,,,,Vegetables and Vegetable Products,
321755,"Broccoli, Cooked, Region 4, n/a, Yes, Riboflavin - NFY0104DD",,,,,Vegetables and Vegetable Products,
321756,"Broccoli, Cooked, Region 4, n/a, Yes, Niacin - NFY0104DE",,,,,Vegetables and Vegetable Products,
321757,"Broccoli, Cooked, Region 4, n/a, Yes, Pantothenic Acid - NFY0104DF",,,,,Vegetables and Vegetable Products,
321758,"Broccoli, Cooked, Region 4, n/a, Yes, Vitamin B6 - NFY0104DG",,,,,Vegetables and Vegetable Products,
321759,"Broccoli, Cooked, Region 4, n/a, Yes, Folate - NFY0104DK",,,,,Vegetables and Vegetable Products,
321760,"Broccoli, Cooked, Region 4, n/a, Yes, Carotenoids - NFY0104DM",,,,,Vegetables and Vegetable Products,
321761,"Broccoli, Cooked, Region 4, n/a, Yes, Vitamin K - NFY0104DR",,,,,Vegetables and Vegetable Products,
321762,"Broccoli, Cooked, Region 4, n/a, Yes, Selenium - NFY0104DT",,,,,Vegetables and Vegetable Products,
321773,"Broccoli, Raw, Region 2, n/a, Yes, Carotenoids - NFY010AH0",,,,,Vegetables and Vegetable Products,
321774,"Broccoli, Region 2, n/a, Yes, Vitamin E - NFY010498",,,,,Vegetables and Vegetable Products,
321775,"Broccoli, Region 2, n/a, Yes, Proximates - NFY01048K",,0.34,,,Vegetables and Vegetable Products,
321776,"Broccoli, Region 2, n/a, Yes, Minerals - NFY01048M",,,,,Vegetables and Vegetable Products,
321777,"Broccoli, Region 2, n/a, Yes, Sugar - NFY01048N",,,,,Vegetables and Vegetable Products,
321778,"Broccoli, Region 2, n/a, Yes, Fiber - NFY01048R",,,,,Vegetables and Vegetable Products,
321780,"Broccoli, Region 2, n/a, Yes, Thiamin - NFY01048T",,,,,Vegetables and Vegetable Products,
321781,"Broccoli, Region 2, n/a, Yes, Riboflavin - NFY01048U",,,,,Vegetables and Vegetable Products,
321782,"Broccoli, Region 2, n/a, Yes, Niacin - NFY01048Z",,,,,Vegetables and Vegetable Products,
321783,"Broccoli, Region 2, n/a, Yes, Pantothenic Acid - NFY010490",,,,,Vegetables and Vegetable Products,
321784,"Broccoli, Region 2, n/a, Yes, Vitamin B6 - NFY010491",,,,,Vegetables and Vegetable Products,
321785,"Broccoli, Region 2, n/a, Yes, Folate - NFY010492",,,,,Vegetables and Vegetable Products,
321786,"Broccoli, Region 2, n/a, Yes, Amino Acids - NFY010496",,,,,Vegetables and Vegetable Products,
321787,"Broccoli, Region 2, n/a, Yes, Fatty Acids - NFY010497",,,,,Vegetables and Vegetable Products,
321788,"Broccoli, Region 2, n/a, Yes, Vitamin K - NFY01049D",,,,,Vegetables and Vegetable Products,
321789,"Broccoli, Region 2, n/a, Yes, Selenium - NFY01049E",,,,,Vegetables and Vegetable Products,
321790,"Broccoli, Region 2, n/a, Yes, Proximates - NFY01049F",,0.3,,,Vegetables and Vegetable Products,
321792,"Broccoli, Cooked, Region 2, n/a, Yes, Vitamin E - NFY0104AB",,,,,Vegetables and Vegetable Products,
321793,"Broccoli, Cooked, Region 2, n/a, Yes, Proximates - NFY01049N",,0.29,,,Vegetables and Vegetable Products,
321794,"Broccoli, Cooked, Region 2, n/a, Yes, Minerals - NFY01049P",,,,,Vegetables and Vegetable Products,
321795,"Broccoli, Cooked, Region 2, n/a, Yes, Sugar - NFY01049Q",,,,,Vegetables and Vegetable Products,
321796,"Broccoli, Cooked, Region 2, n/a, Yes, Fiber - NFY01049U",,,,,Vegetables and Vegetable Products,
321797,"Broccoli, Cooked, Region 2, n/a, Yes, Vitamin C - NFY01049V",,,,,Vegetables and Vegetable Products,
321798,"Broccoli, Cooked, Region 2, n/a, Yes, Thiamin - NFY01049W",,,,,Vegetables and Vegetable Products,
321799,"Broccoli, Cooked, Region 2, n/a, Yes, Riboflavin - NFY01049X",,,,,Vegetables and Vegetable Products,
321800,"Broccoli, Cooked, Region 2, n/a, Yes, Niacin - NFY0104A2",,,,,Vegetables and Vegetable Products,
321801,"Broccoli, Cooked, Region 2, n/a, Yes, Pantothenic Acid - NFY0104A3",,,,,Vegetables and Vegetable Products,
321802,"Broccoli, Cooked, Region 2, n/a, Yes, Vitamin B6 - NFY0104A4",,,,,Vegetables and Vegetable Products,
321803,"Broccoli, Cooked, Region 2, n/a, Yes, Folate - NFY0104A5",,,,,Vegetables and Vegetable Products,
321804,"Broccoli, Cooked, Region 2, n/a, Yes, Amino Acids - NFY0104A9",,,,,Vegetables and Vegetable Products,
321805,"Broccoli, Cooked, Region 2, n/a, Yes, Fatty Acids - NFY0104AA",,,,,Vegetables and Vegetable Products,
321806,"Broccoli, Cooked, Region 2, n/a, Yes, Carotenoids - NFY0104AC",,,,,Vegetables and Vegetable Products,
321807,"Broccoli, Cooked, Region 2, n/a, Yes, Vitamin K - NFY0104AH",,,,,Vegetables and Vegetable Products,
